timestamp,pid,comm,state,vmrss_kib,vmswap_kib,vmsize_kib,vmhwm_kib,vmpeak_kib,majflt,memavailable_kib,system_swap_used_kib,pswpin_pages,pswpout_pages
2026-07-18T01:41:26-04:00,1806807,python,R,232523816,0,265153480,232523816,265153480,279,18545164,1068612,90266712,114065903
2026-07-18T01:41:31-04:00,1806807,python,R,209515588,0,272055780,237123804,274321436,279,41515336,1068612,90266724,114065903
2026-07-18T01:41:36-04:00,1806807,python,R,209515588,0,272055780,237123804,274321436,279,42092996,1068612,90266729,114065903
2026-07-18T01:41:41-04:00,1806807,python,R,209515588,0,272055780,237123804,274321436,279,41517228,1068612,90266729,114065903
2026-07-18T01:41:46-04:00,1806807,python,R,211781544,0,274321436,237123804,274321436,279,39260244,1068612,90266733,114065903
2026-07-18T01:41:51-04:00,1806807,python,R,209819344,0,272055780,237123804,274321436,279,40742312,1068608,90266734,114065903
2026-07-18T01:41:56-04:00,1806807,python,R,211817836,0,269754996,237123804,274321436,279,39236480,1068608,90266737,114065903
2026-07-18T01:42:01-04:00,1806807,python,R,212425280,0,272055780,237123804,274321436,279,37584372,1068608,90266739,114065903
2026-07-18T01:42:06-04:00,1806807,python,R,212061308,0,274321436,237123804,274321436,279,37579684,1068608,90266743,114065903
2026-07-18T01:42:11-04:00,1806807,python,R,216418524,0,272055780,237123804,274321436,279,33795660,1068608,90266751,114065903
2026-07-18T01:42:17-04:00,1806807,python,R,215060176,0,272055780,237123804,274321436,279,35079564,1068608,90266756,114065903
2026-07-18T01:42:22-04:00,1806807,python,R,216418524,0,272055780,237123804,274321436,279,32955488,1068608,90266760,114065903
2026-07-18T01:42:27-04:00,1806807,python,R,218327616,0,272055780,237123804,274321436,279,31840628,1068608,90266765,114065903
2026-07-18T01:42:32-04:00,1806807,python,R,218195068,0,274321436,237123804,274321436,279,31974004,1068608,90266775,114065903
2026-07-18T01:42:37-04:00,1806807,python,R,218720476,0,272055780,237123804,274321436,279,33010248,1068608,90266777,114065903
2026-07-18T01:42:42-04:00,1806807,python,R,222519432,0,274321436,237123804,274321436,279,27611552,1068608,90266781,114065903
2026-07-18T01:42:47-04:00,1806807,python,R,221020380,0,272055780,237123804,274321436,279,29282592,1068608,90266789,114065903
2026-07-18T01:42:52-04:00,1806807,python,R,221934652,0,274321436,237123804,274321436,279,28356384,1068608,90266797,114065903
2026-07-18T01:42:57-04:00,1806807,python,R,222452288,0,272055780,237123804,274321436,279,27653876,1068608,90266811,114065903
2026-07-18T01:43:02-04:00,1806807,python,R,224474232,0,274321436,237123804,274321436,279,25627668,1068608,90266817,114065903
2026-07-18T01:43:07-04:00,1806807,python,R,223682256,0,272055780,237123804,274321436,279,25982172,1068608,90266818,114065903
2026-07-18T01:43:12-04:00,1806807,python,R,225257168,0,272055780,237123804,274321436,279,24832508,1068608,90266820,114065903
2026-07-18T01:43:17-04:00,1806807,python,R,225622236,0,272055780,237123804,274321436,279,25973992,1068608,90266832,114065903
2026-07-18T01:43:22-04:00,1806807,python,R,227922140,0,272055780,237123804,274321436,279,22239688,1068608,90266869,114065903
2026-07-18T01:43:27-04:00,1806807,python,R,227922140,0,272055780,237123804,274321436,279,23312528,1068608,90266879,114065903
2026-07-18T01:43:32-04:00,1806807,python,R,226916928,0,272055780,237123804,274321436,279,23151408,1068608,90266885,114065903
2026-07-18T01:43:37-04:00,1806807,python,R,230188968,0,274321436,237123804,274321436,279,19958848,1068608,90266910,114065903
2026-07-18T01:43:42-04:00,1806807,python,R,230224092,0,272055780,237123804,274321436,279,19921588,1068608,90266916,114065903
2026-07-18T01:43:47-04:00,1806807,python,R,232079056,0,272055780,237123804,274321436,279,17960156,1068608,90266917,114065903
2026-07-18T01:43:52-04:00,1806807,python,R,231162432,0,272055780,237123804,274321436,279,18900028,1068608,90266926,114065903
2026-07-18T01:43:57-04:00,1806807,python,R,231902332,0,274321436,237123804,274321436,279,18139280,1068608,90266942,114065903
2026-07-18T01:44:02-04:00,1806807,python,R,234174160,0,272055780,237123804,274321436,279,15892156,1068608,90266943,114065903
2026-07-18T01:44:07-04:00,1806807,python,R,235723016,0,274321436,237123804,274321436,279,14298988,1068608,90266956,114065903
2026-07-18T01:44:12-04:00,1806807,python,R,233971408,0,272055780,237123804,274321436,279,16057448,1068608,90266958,114065903
2026-07-18T01:44:17-04:00,1806807,python,R,235399744,0,272055780,239358656,274321436,279,14466392,1068608,90266964,114065903
2026-07-18T01:44:22-04:00,1806807,python,R,236520000,0,272055780,239390096,274321436,279,13500916,1068608,90266966,114065903
2026-07-18T01:44:27-04:00,1806807,python,R,237125852,0,272055780,239390096,274321436,279,13836328,1068608,90266969,114065903
2026-07-18T01:44:32-04:00,1806807,python,R,238429904,0,272055780,241689760,274321436,279,12436064,1068608,90266975,114065903
2026-07-18T01:44:37-04:00,1806807,python,R,238044880,0,272055780,241690144,274321436,279,12822736,1068608,90266980,114065903
2026-07-18T01:44:42-04:00,1806807,python,R,241727708,0,272055780,243991952,274321436,279,8381844,1068608,90266985,114065903
2026-07-18T01:44:47-04:00,1806807,python,R,241541696,0,272055780,243991952,274321436,279,9322384,1068608,90266989,114065903
2026-07-18T01:44:52-04:00,1806807,python,R,241727708,0,272055780,243991952,274321436,279,8380244,1068608,90266997,114065903
2026-07-18T01:44:57-04:00,1806807,python,R,243121872,0,272055780,246292000,274321436,279,7732524,1068608,90267016,114065903
2026-07-18T01:45:02-04:00,1806807,python,R,242744444,0,274321436,246292000,274321436,279,8119676,1068608,90267021,114065903
2026-07-18T01:45:07-04:00,1806807,python,R,243515088,0,272055780,246292000,274321436,279,7332148,1068608,90267036,114065903
2026-07-18T01:45:12-04:00,1806807,python,R,246929264,0,274356564,248626824,274356564,279,3878024,1068608,90267042,114065903
2026-07-18T01:45:17-04:00,1806807,python,R,248714416,4493008,311169056,249818672,313469840,284,2363200,5562464,90267060,115190079
2026-07-18T01:45:22-04:00,1806807,python,R,248652464,10223312,313469840,249818672,313469840,285,2421012,11305080,90267080,116627030
2026-07-18T01:45:27-04:00,1806807,python,R,248614180,14575784,313469840,249818672,313469840,285,2428708,15656260,90267106,117716330
2026-07-18T01:45:32-04:00,1806807,python,R,248504544,16847436,313469840,249818672,313469840,285,2407488,17922212,90267143,118282105
2026-07-18T01:45:37-04:00,1806807,python,R,248511348,20577424,343379980,249818672,343379980,288,2446824,21659276,90267170,119216920
2026-07-18T01:45:42-04:00,1806807,python,R,248762128,30599492,343379980,249818672,343379980,288,2128036,31683680,90267203,121722678
2026-07-18T01:45:47-04:00,1806807,python,R,248827800,41096672,343379980,249818672,343379980,288,1981700,42180860,90267227,124346978
2026-07-18T01:45:53-04:00,1806807,python,D,249036592,45577900,345680764,249818672,345680764,13660,1678572,47074672,90374178,125569918
2026-07-18T01:45:58-04:00,1806807,python,D,248939088,44796972,345680764,249818672,345680764,38054,1725948,47074668,90569586,125569918
2026-07-18T01:46:03-04:00,1806807,python,R,248974196,44012268,345680764,249818672,345680764,62580,1706096,47074668,90765807,125569918
2026-07-18T01:46:08-04:00,1806807,python,D,247647504,43217036,345680764,249818672,345680764,87427,3000896,47074668,90964622,125569918
2026-07-18T01:46:13-04:00,1806807,python,R,249071760,42474860,345680764,249818672,345680764,110629,1685888,47074668,91150273,125569918
2026-07-18T01:46:18-04:00,1806807,python,D,249094576,42856712,345680764,249818672,345680764,132591,1671184,48163108,91325876,125843117
2026-07-18T01:46:23-04:00,1806807,python,R,249056312,43261468,345680764,249818672,345680764,144045,1692048,48931368,91417467,126034093
2026-07-18T01:46:28-04:00,1806807,python,D,247790044,42744092,345680764,249818672,345680764,160235,2542968,48931368,91547164,126034093
2026-07-18T01:46:33-04:00,1806807,python,D,249096572,42223964,345680764,249818672,345680764,184800,1626000,49197608,91743724,126100653
2026-07-18T01:46:38-04:00,1806807,python,D,249105884,42890524,345680764,249818672,345680764,205902,1651100,50545192,91912390,126438061
2026-07-18T01:46:43-04:00,1806807,python,D,247349628,42940828,345680764,249818672,345680764,224487,3368680,51184168,92061188,126597293
2026-07-18T01:46:48-04:00,1806807,python,R,249073120,42095900,345680764,249818672,345680764,251976,1690284,51218984,92281125,126605997
2026-07-18T01:46:53-04:00,1806807,python,D,249033564,41761216,345680764,249818672,345680764,276724,1639508,51676236,92479063,126720310
2026-07-18T01:46:58-04:00,1806807,python,R,246979700,41404776,345680764,249818672,345680764,287841,3074340,51675896,92567910,126720310
2026-07-18T01:47:03-04:00,1806807,python,D,247737228,40890832,345680764,249818672,345680764,303924,2464596,51675896,92696754,126720310
2026-07-18T01:47:08-04:00,1806807,python,D,249032972,40027216,345680764,249818672,345680764,330912,1692752,51675896,92912665,126720310
2026-07-18T01:47:13-04:00,1806807,python,D,249069292,39210608,345680764,249818672,345680764,356410,1657148,51675896,93116376,126720310
2026-07-18T01:47:18-04:00,1806807,python,R,249036420,39103988,345680764,249818672,345680764,359720,1702288,51675896,93142634,126720310
2026-07-18T01:47:23-04:00,1806807,python,D,248121404,38411488,345680764,249818672,345680764,381386,2140572,51675896,93316142,126720310
2026-07-18T01:47:28-04:00,1806807,python,D,249107004,37843324,345680764,249818672,345680764,407704,1658800,51950004,93526733,126788837
2026-07-18T01:47:33-04:00,1806807,python,D,249134268,38536928,345680764,249818672,345680764,430222,1632784,53375160,93706719,127145126
2026-07-18T01:47:38-04:00,1806807,python,R,249094164,40304520,357149544,249818672,357149544,431618,1666836,55192232,93717662,127600715
2026-07-18T01:47:43-04:00,1806807,python,R,245088352,42954060,354883888,249818672,357149544,441767,5362852,58150556,93798721,128338975
2026-07-18T01:47:48-04:00,1806807,python,D,247021304,41987740,354883888,249818672,357149544,471951,3663412,58150556,94039621,128338975
2026-07-18T01:47:53-04:00,1806807,python,D,248983656,41006404,354883888,249818672,357149544,502585,1690064,58150556,94284062,128338975
2026-07-18T01:47:58-04:00,1806807,python,D,248456964,40119976,354883888,249818672,357149544,530276,1922568,58150556,94504977,128338975
2026-07-18T01:48:03-04:00,1806807,python,D,249105552,40273208,354883888,249818672,357149544,555321,1622916,59106972,94704775,128578079
2026-07-18T01:48:08-04:00,1806807,python,D,247023180,40808352,354883888,249818672,357149544,578839,3708416,60395164,94892615,128900127
2026-07-18T01:48:13-04:00,1806807,python,D,248751812,39943880,354883888,249818672,357149544,605851,1964960,60395164,95108617,128900127
2026-07-18T01:48:18-04:00,1806807,python,D,249099880,40397636,354883888,249818672,357149544,630799,1638612,61652440,95308032,129214446
2026-07-18T01:48:23-04:00,1806807,python,D,247321856,40660760,354883888,249818672,357149544,655443,3394180,62698792,95505007,129476034
2026-07-18T01:48:28-04:00,1806807,python,D,249050624,39796312,354883888,249818672,357149544,682431,1611152,62702972,95720177,129477570
2026-07-18T01:48:33-04:00,1806807,python,D,249085712,40496868,354883888,249818672,357149544,705431,1631044,64136728,95903764,129836413
2026-07-18T01:48:38-04:00,1806807,python,D,246737344,41091204,354883888,249818672,357149544,722474,3958652,65276692,96039915,130120509
2026-07-18T01:48:43-04:00,1806807,python,D,248293552,40313204,354883888,249818672,357149544,746787,2394716,65276692,96234288,130120509
2026-07-18T01:48:48-04:00,1806807,python,D,249094308,40273796,354883888,249818672,357149544,770597,1644496,66003732,96424644,130302269
2026-07-18T01:48:53-04:00,1806807,python,R,248858052,40951040,354883888,249818672,357149544,790812,1850556,67324692,96585861,130632509
2026-07-18T01:48:58-04:00,1806807,python,D,248951840,39961924,354883888,249818672,357149544,828287,1734384,67533588,96885642,130684733
2026-07-18T01:49:03-04:00,1806807,python,R,246914048,40861252,354883888,249818672,357149544,864534,3762196,69593876,97175037,131199805
2026-07-18T01:49:09-04:00,1806807,python,D,248605256,40015836,354883888,249818672,357149544,890949,2046648,69593876,97385986,131199805
2026-07-18T01:49:14-04:00,1806807,python,D,249099260,40226944,354883888,249818672,357149544,913020,1611980,70511380,97562333,131429181
2026-07-18T01:49:19-04:00,1806807,python,R,249119232,40896940,354883888,249818672,357149544,934552,1575724,71871252,97734143,131769149
2026-07-18T01:49:24-04:00,1806807,python,D,249129632,40050620,354883888,249818672,357149544,980354,1583288,72489748,98100363,131923773
2026-07-18T01:49:29-04:00,1806807,python,D,246982980,40835392,354883888,249818672,357149544,1009572,3647220,74212116,98333612,132354365
2026-07-18T01:49:34-04:00,1806807,python,D,249086116,39865340,354883888,249818672,357149544,1054541,1584224,74681936,98693278,132471820
2026-07-18T01:49:39-04:00,1806807,python,D,248117604,38462236,354883888,249818672,357149544,1098304,2570224,74681936,99042783,132471820
2026-07-18T01:49:44-04:00,1806807,python,D,249142756,37242716,354883888,249818672,357149544,1136340,1553232,74681936,99346366,132471820
2026-07-18T01:49:49-04:00,1806807,python,D,247405392,36530640,354883888,249818672,357149544,1158600,3270784,74681936,99524369,132471820
2026-07-18T01:49:54-04:00,1806807,python,D,249112624,35646768,354883888,249818672,357149544,1186200,1572264,74681936,99744969,132471820
2026-07-18T01:49:59-04:00,1806807,python,R,249174128,35775200,354883888,249818672,357149544,1207325,1542596,75494464,99913737,132674952
2026-07-18T01:50:04-04:00,1806807,python,D,247036692,36200508,354883888,249818672,357149544,1225695,3625764,76500032,100060559,132926344
2026-07-18T01:50:09-04:00,1806807,python,D,248686836,35375708,354883888,249818672,357149544,1251459,1939472,76500032,100266548,132926344
2026-07-18T01:50:14-04:00,1806807,python,D,249178068,35470044,354883888,249818672,357149544,1269758,1538304,77179968,100412885,133096328
2026-07-18T01:50:19-04:00,1806807,python,D,249188084,36019868,354883888,249818672,357149544,1287260,1540508,78302272,100552810,133376904
2026-07-18T01:50:24-04:00,1806807,python,D,247163036,36098768,354883888,249818672,357149544,1298366,3427644,78724160,100641639,133482376
2026-07-18T01:50:29-04:00,1806807,python,R,248883228,35238740,354883888,249818672,357149544,1325208,1667328,78724160,100856310,133482376
2026-07-18T01:50:34-04:00,1806807,python,R,249110140,35098048,354883888,249818672,357149544,1347087,1504472,79283500,101031370,133622211
2026-07-18T01:50:39-04:00,1806807,python,D,247179012,34299160,354883888,249818672,357149544,1372041,3434096,79283500,101230921,133622211
2026-07-18T01:50:44-04:00,1806807,python,D,249009988,33383640,354883888,249818672,357149544,1400651,1630004,79283500,101459644,133622211
2026-07-18T01:50:49-04:00,1806807,python,D,249173924,32564376,354883888,249818672,357149544,1426242,1527536,79283500,101664244,133622211
2026-07-18T01:50:54-04:00,1806807,python,R,249214744,33559876,357149544,249818672,357149544,1437475,1502016,80653612,101753931,133965251
2026-07-18T01:50:59-04:00,1806807,python,D,244970364,34244448,354883888,249818672,357149544,1445600,4981324,81583052,101819133,134197099
2026-07-18T01:51:04-04:00,1806807,python,D,246829776,33314796,354883888,249818672,357149544,1474662,3695392,81583052,102051446,134197099
2026-07-18T01:51:09-04:00,1806807,python,R,248686336,32385980,354883888,249818672,357149544,1503686,1948300,81583052,102283507,134197099
2026-07-18T01:51:14-04:00,1806807,python,D,248092852,31533608,354883888,249818672,357149544,1530323,2068404,81583052,102496593,134197099
2026-07-18T01:51:19-04:00,1806807,python,D,249155060,30633160,354883888,249818672,357149544,1558455,1536944,81583052,102721590,134197099
2026-07-18T01:51:24-04:00,1806807,python,R,248334260,29903816,354883888,249818672,357149544,1581223,2218052,81583052,102903510,134197099
2026-07-18T01:51:29-04:00,1806807,python,D,248390868,29097448,354883888,249818672,357149544,1606436,2230664,81583052,103105047,134197099
2026-07-18T01:51:34-04:00,1806807,python,R,249285968,28235148,354883888,249818672,357149544,1633378,1381180,81583052,103320320,134197099
2026-07-18T01:51:39-04:00,1806807,python,R,247368052,27603464,354883888,249818672,357149544,1652516,3248216,81583052,103473047,134197099
2026-07-18T01:51:44-04:00,1806807,python,D,248067376,27018668,354883888,249818672,357149544,1670801,2517556,81583052,103619402,134197099
2026-07-18T01:51:49-04:00,1806807,python,D,249223184,26180236,354883888,249818672,357149544,1696995,1439252,81583052,103828744,134197099
2026-07-18T01:51:54-04:00,1806807,python,D,249166544,25348012,354883888,249818672,357149544,1722975,1464796,81583052,104036367,134197099
2026-07-18T01:51:59-04:00,1806807,python,D,248385748,24558024,354883888,249818672,357149544,1747664,2263876,81583052,104233807,134197099
2026-07-18T01:52:04-04:00,1806807,python,D,249272052,23714836,354883888,249818672,357149544,1773991,1484064,81583052,104444264,134197099
2026-07-18T01:52:09-04:00,1806807,python,R,249198904,23001900,354883888,249818672,357149544,1796267,1486424,81583052,104622400,134197099
2026-07-18T01:52:14-04:00,1806807,python,D,248423032,22239396,354883888,249818672,357149544,1820119,2254380,81583052,104813336,134197099
2026-07-18T01:52:19-04:00,1806807,python,D,242954676,21526728,354883888,249818672,357149544,1842529,7656852,81587676,104992492,134198254
2026-07-18T01:52:24-04:00,1806807,python,R,243517880,20705732,354883888,249818672,357149544,1868152,7042204,81587676,105197223,134198254
2026-07-18T01:52:30-04:00,1806807,python,R,243954680,19875620,354883888,249818672,357149544,1894112,6486756,81587676,105404958,134198254
2026-07-18T01:52:35-04:00,1806807,python,D,245764792,18970628,354883888,249818672,357149544,1922385,4869872,81587676,105631082,134198254
2026-07-18T01:52:40-04:00,1806807,python,R,248221536,18404952,357149544,249818672,357149544,1940037,2337932,81587676,105772002,134198254
2026-07-18T01:52:45-04:00,1806807,python,D,245598452,17990120,354883888,249818672,357149544,1953906,4798536,81616008,105883172,134205302
2026-07-18T01:52:50-04:00,1806807,python,D,247530852,17024376,354883888,249818672,357149544,1984064,3163496,81616008,106123923,134205302
2026-07-18T01:52:55-04:00,1806807,python,R,249314048,16132452,354883888,249818672,357149544,2011898,1369652,81616008,106346021,134205302
2026-07-18T01:53:00-04:00,1806807,python,D,248298780,15490560,354883888,249818672,357149544,2031964,2042332,81616008,106506468,134205302
2026-07-18T01:53:05-04:00,1806807,python,R,249304880,14660524,354883888,249818672,357149544,2057895,1410420,81616020,106713462,134205305
2026-07-18T01:53:10-04:00,1806807,python,D,249359504,13833868,354883888,249818672,357149544,2083710,1364248,81616020,106919854,134205305
2026-07-18T01:53:15-04:00,1806807,python,R,249316964,13831680,354883888,249818672,357149544,2083761,1365580,81616020,106920048,134205305
2026-07-18T01:53:20-04:00,1806807,python,R,246955068,13895364,354883888,249818672,357149544,2083761,3727688,81680408,106920069,134221311
2026-07-18T01:53:25-04:00,1806807,python,D,246387184,13029224,354883888,249818672,357149544,2110794,4055748,81680408,107136167,134221311
2026-07-18T01:53:30-04:00,1806807,python,D,248137168,12153832,354883888,249818672,357149544,2138130,2530332,81680408,107354645,134221311
2026-07-18T01:53:35-04:00,1806807,python,D,246992304,11576296,354883888,249818672,357149544,2156144,2866980,81680408,107498553,134221311
2026-07-18T01:53:40-04:00,1806807,python,D,248781488,10682056,354883888,249818672,357149544,2184082,1665208,81680408,107721792,134221311
2026-07-18T01:53:45-04:00,1806807,python,D,249477428,10772464,354883888,249818672,357149544,2208617,1281692,82548100,107917865,134438259
2026-07-18T01:53:50-04:00,1806807,python,R,249305756,11544028,354883888,249818672,357149544,2227365,1434388,83920260,108067570,134781299
2026-07-18T01:53:55-04:00,1806807,python,R,249294272,11555528,354883888,249818672,357149544,2227397,1440288,83932548,108067710,134784371
2026-07-18T01:54:00-04:00,1806807,python,D,248510544,10791240,357149544,249818672,357149544,2251304,2068288,83932548,108259058,134784371
2026-07-18T01:54:05-04:00,1806807,python,R,249378356,10699208,357149544,249818672,357149544,2275931,1384488,84637060,108456159,134960499
2026-07-18T01:54:10-04:00,1806807,python,R,249319852,11509588,357149544,249818672,357149544,2299302,1435020,86204112,108642936,135352691
2026-07-18T01:54:15-04:00,1806807,python,D,241255716,19592824,354883888,249818672,361786240,2299621,9408500,94272172,108643702,137369277
2026-07-18T01:54:20-04:00,1806807,python,R,241454452,19513400,356791112,249818672,361786240,2309308,8464112,94271988,108663965,137369277
2026-07-18T01:54:25-04:00,1806807,python,D,244127620,19284324,370956792,249818672,370956792,2320924,6146800,94337524,108737967,137385661
2026-07-18T01:54:30-04:00,1806807,python,D,245702916,18497444,370956792,249818672,370956792,2345514,4732160,94337524,108934711,137385661
2026-07-18T01:54:35-04:00,1806807,python,D,247260580,17718116,370956792,249818672,370956792,2369874,3379668,94337524,109129599,137385661
2026-07-18T01:54:40-04:00,1806807,python,R,248866420,20535204,370956824,249818672,370956824,2383630,1783744,97607380,109239440,138204290
2026-07-18T01:54:45-04:00,1806807,python,R,248919964,27206440,407769316,249818672,407769316,2383630,1738788,104283256,109239451,139872635
2026-07-18T01:54:50-04:00,1806807,python,R,248898052,30360072,405503660,249818672,407769316,2383705,1717352,107422624,109239751,140657013
2026-07-18T01:54:55-04:00,1806807,python,R,248763756,35095804,405503660,249818672,407769316,2383731,1789028,112159228,109239840,141841203
2026-07-18T01:55:00-04:00,1806807,python,R,246460404,39735544,405538784,249818672,407769316,2383745,4146420,116799572,109239916,143001320
2026-07-18T01:55:05-04:00,1806807,python,R,249033360,42312728,407769316,249818672,407769316,2383907,1539332,119380284,109240707,143646527
2026-07-18T01:55:10-04:00,1806807,python,R,248158264,46618852,405503660,249818672,407769316,2383938,2393640,119883652,109240831,143772433
2026-07-18T01:55:15-04:00,1806807,python,R,248852176,49752048,407769316,249818672,407769316,2383962,1705344,119884968,109240942,143772776
2026-07-18T01:55:20-04:00,1806807,python,R,246961788,53697764,405503660,249818672,407769316,2383962,3519840,119896156,109240946,143775603
2026-07-18T01:55:25-04:00,1806807,python,R,248841232,57835484,407769316,249818672,407769316,2383972,1732260,119897992,109240989,143776113
2026-07-18T01:55:30-04:00,1806807,python,R,248185564,60472876,407769316,249818672,407769316,2383985,2296904,119897992,109241042,143776159
2026-07-18T01:55:35-04:00,1806807,python,D,247170080,62617848,407804444,249818672,407804444,2395793,3355648,119897992,109314015,143776182
2026-07-18T01:55:40-04:00,1806807,python,D,248943988,62242684,407804444,249818672,407804444,2424444,1607576,119898120,109493007,143776215
2026-07-18T01:55:45-04:00,1806807,python,D,246756056,65398024,407804444,249818672,407804444,2443100,3749828,119898120,109608893,143776264
2026-07-18T01:55:50-04:00,1806807,python,D,248283028,65317856,407804444,249818672,407804444,2472370,2269792,119898120,109790659,143776276
2026-07-18T01:55:56-04:00,1806807,python,D,246609108,65827692,407804444,249818672,407804444,2494682,3903520,119898120,109928566,143776286
2026-07-18T01:56:01-04:00,1806807,python,R,245818516,65766400,407804444,249818672,407804444,2522859,4719764,119898120,110101072,143776290
2026-07-18T01:56:06-04:00,1806807,python,D,248038416,65259484,407804444,249818672,407804444,2555027,2507980,119898120,110298763,143776295
2026-07-18T01:56:11-04:00,1806807,python,D,246682392,65449348,407804444,249818672,407804444,2576975,3853188,119898120,110433180,143776310
2026-07-18T01:56:16-04:00,1806807,python,D,248706496,64915508,407804444,249818672,407804444,2607330,1883024,119898120,110622975,143776314
2026-07-18T01:56:21-04:00,1806807,python,D,247705200,64721484,407804444,249818672,407804444,2629634,2832460,119898120,110761840,143776318
2026-07-18T01:56:26-04:00,1806807,python,R,248862828,65166548,414706784,249818672,414706784,2657550,1690372,119898120,110933708,143776349
2026-07-18T01:56:31-04:00,1806807,python,R,248823004,74117720,417007568,249818672,417007568,2658810,1726548,122190852,110941050,144351512
2026-07-18T01:56:36-04:00,1806807,python,D,246890772,73951052,453820060,249818672,453820060,2665253,2980468,122206808,110990339,144353750
2026-07-18T01:56:41-04:00,1806807,python,D,248599444,73096524,453820060,249818672,453820060,2691961,1579992,122206808,111204037,144353750
2026-07-18T01:56:46-04:00,1806807,python,R,249259140,73172124,453820060,249818672,453820060,2714914,1297632,123017612,111387508,144556516
2026-07-18T01:56:51-04:00,1806807,python,R,249235372,75977420,456120844,249818672,456120844,2731718,1317660,126370332,111521953,145394825
2026-07-18T01:56:56-04:00,1806807,python,R,247990496,83369332,453820060,249818672,456120844,2731718,2421000,133752576,111521969,147240386
2026-07-18T01:57:01-04:00,1806807,python,R,248771340,91036052,456120844,249818672,456120844,2731718,1657140,141428172,111521982,149159842
2026-07-18T01:57:06-04:00,1806807,python,D,248264128,96967040,453820060,249818672,456120844,2734082,2119188,147425452,111541090,150658605
2026-07-18T01:57:11-04:00,1806807,python,R,249030272,97457360,456120844,249818672,456120844,2757102,1388788,148677424,111725015,150973251
