section,rank,relation,cheb_distance,tile_id,t0,t1,x0,x1,y0,y1,z0,z1,n,rho_peak_err,rho_peak_ref,rho_tile_ratio,rho_abs_sum,file
local_ring,11,EDGE_xz,1,525,0,9,31,62,155,186,135,144,51894,0.00046329842550059267,0.007135943095205331,0.06492462444268715,0.001850909775007753,N301_v1_sigma4_R3/tiles/tile000525_t0-9_x31-62_y155-186_z135-144.score.json
local_ring,12,FACE_z,1,865,0,9,62,93,155,186,135,144,30519,0.0002511750212343478,0.004083072861685964,0.06151617415189445,0.0001192636219631184,N301_v1_sigma4_R3/tiles/tile000865_t0-9_x62-93_y155-186_z135-144.score.json
local_ring,13,CORNER_4D,1,1239,0,9,93,124,186,217,135,144,21133,0.00019243285627093673,0.0033837382630015267,0.056869899890022876,7.04571440615237e-05,N301_v1_sigma4_R3/tiles/tile001239_t0-9_x93-124_y186-217_z135-144.score.json
local_ring,14,EDGE_tz,1,4265,9,18,62,93,155,186,135,144,47295,0.00025616194763278515,0.004771312922212294,0.053687937012106855,0.00022173194012755932,N301_v1_sigma4_R3/tiles/tile004265_t9-18_x62-93_y155-186_z135-144.score.json
local_ring,15,CORNER_4D,1,4639,9,18,93,124,186,217,135,144,32597,0.00021109892884429732,0.003975672168966635,0.05309766999706281,0.00012276288243087815,N301_v1_sigma4_R3/tiles/tile004639_t9-18_x93-124_y186-217_z135-144.score.json
local_ring,16,EDGE_xz,1,1203,0,9,93,124,155,186,117,126,198,5.7238985376988026e-08,1.0931281117632235e-06,0.05236255911913301,3.2921393126298042e-09,N301_v1_sigma4_R3/tiles/tile001203_t0-9_x93-124_y155-186_z117-126.score.json
local_ring,17,CORNER_4D,1,4603,9,18,93,124,155,186,117,126,440,7.262036918976125e-08,1.4026323331696836e-06,0.051774344190150645,7.702043209315545e-09,N301_v1_sigma4_R3/tiles/tile004603_t9-18_x93-124_y155-186_z117-126.score.json
local_ring,18,EDGE_tx,1,3924,9,18,31,62,155,186,126,135,77839,0.0004439767200483905,0.008864213971271157,0.050086417305281135,0.00383569271952039,N301_v1_sigma4_R3/tiles/tile003924_t9-18_x31-62_y155-186_z126-135.score.json
local_ring,19,FACE_x,1,524,0,9,31,62,155,186,126,135,51894,0.0004418109748578748,0.008851044056260318,0.0499162553083648,0.0026193356146461248,N301_v1_sigma4_R3/tiles/tile000524_t0-9_x31-62_y155-186_z126-135.score.json
local_ring,20,CORNER_4D,1,3889,9,18,31,62,124,155,117,126,77841,0.00041533229092022587,0.0086881863027972,0.047804257004308,0.0045546717565473835,N301_v1_sigma4_R3/tiles/tile003889_t9-18_x31-62_y124-155_z117-126.score.json
local_ring,21,CORNER_4D,1,489,0,9,31,62,124,155,117,126,51894,0.0004145549141364481,0.008688414289306006,0.047713529803326285,0.003113144823706323,N301_v1_sigma4_R3/tiles/tile000489_t0-9_x31-62_y124-155_z117-126.score.json
local_ring,22,CORNER_4D,1,3923,9,18,31,62,155,186,117,126,77384,0.00041303713793919934,0.010371273751859788,0.03982511192177654,0.005046448427035091,N301_v1_sigma4_R3/tiles/tile003923_t9-18_x31-62_y155-186_z117-126.score.json
local_ring,23,EDGE_xz,1,523,0,9,31,62,155,186,117,126,51746,0.0004098427366016821,0.010716542479123256,0.038243933376841545,0.0035170817524311673,N301_v1_sigma4_R3/tiles/tile000523_t0-9_x31-62_y155-186_z117-126.score.json
local_ring,24,CORNER_4D,1,3959,9,18,31,62,186,217,135,144,64551,0.0003683439903299345,0.010368664720948354,0.03552472765232247,0.002849043220423161,N301_v1_sigma4_R3/tiles/tile003959_t9-18_x31-62_y186-217_z135-144.score.json
local_ring,25,EDGE_yz,1,829,0,9,62,93,124,155,117,126,36958,0.00025064215696370823,0.0072613113924277755,0.03451747809976616,0.00035412322387261063,N301_v1_sigma4_R3/tiles/tile000829_t0-9_x62-93_y124-155_z117-126.score.json
local_ring,26,CORNER_4D,1,559,0,9,31,62,186,217,135,144,43867,0.00036629265467798353,0.010716697124560998,0.03417962180143152,0.0021174479826291345,N301_v1_sigma4_R3/tiles/tile000559_t0-9_x31-62_y186-217_z135-144.score.json
local_ring,27,CORNER_4D,1,3958,9,18,31,62,186,217,126,135,61404,0.0003521631972557551,0.010375608908477694,0.0339414486766179,0.0023122556133290716,N301_v1_sigma4_R3/tiles/tile003958_t9-18_x31-62_y186-217_z126-135.score.json
local_ring,28,EDGE_xy,1,1238,0,9,93,124,186,217,126,135,25653,0.0002667739071519175,0.008036814491080521,0.03319398593161389,0.00017394714598385676,N301_v1_sigma4_R3/tiles/tile001238_t0-9_x93-124_y186-217_z126-135.score.json
local_ring,29,EDGE_xy,1,558,0,9,31,62,186,217,126,135,41893,0.0003523041333430765,0.010722105060805006,0.03285773934737269,0.001748570602935341,N301_v1_sigma4_R3/tiles/tile000558_t0-9_x31-62_y186-217_z126-135.score.json
local_ring,30,CORNER_4D,1,4229,9,18,62,93,124,155,117,126,56954,0.00025561451907347207,0.00790360162876672,0.03234152365968351,0.000646244431446109,N301_v1_sigma4_R3/tiles/tile004229_t9-18_x62-93_y124-155_z117-126.score.json
local_ring,31,CORNER_4D,1,3957,9,18,31,62,186,217,117,126,55939,0.00032786861657402647,0.010378873630516589,0.03158999986376242,0.0014478530557850793,N301_v1_sigma4_R3/tiles/tile003957_t9-18_x31-62_y186-217_z117-126.score.json
local_ring,32,FACE_t,1,4264,9,18,62,93,155,186,126,135,53413,0.00025561451907487676,0.008241633289781652,0.031015031861681974,0.000544670580651014,N301_v1_sigma4_R3/tiles/tile004264_t9-18_x62-93_y155-186_z126-135.score.json
local_ring,33,CORNER_4D,1,557,0,9,31,62,186,217,117,126,38294,0.0003279121903880435,0.010727360538304084,0.03056783532325315,0.0011291453631060505,N301_v1_sigma4_R3/tiles/tile000557_t0-9_x31-62_y186-217_z117-126.score.json
local_ring,34,CORNER_4D,1,4638,9,18,93,124,186,217,126,135,39411,0.0002674671047363762,0.009154502565501026,0.029217000358308133,0.00029944754466452615,N301_v1_sigma4_R3/tiles/tile004638_t9-18_x93-124_y186-217_z126-135.score.json
local_ring,35,EDGE_tz,1,4263,9,18,62,93,155,186,117,126,63263,0.0002999878122345416,0.011386823012285543,0.026345172126665782,0.001710479482666185,N301_v1_sigma4_R3/tiles/tile004263_t9-18_x62-93_y155-186_z117-126.score.json
local_ring,36,FACE_z,1,863,0,9,62,93,155,186,117,126,41270,0.00026516152725565047,0.0113864446608759,0.023287473408337186,0.0009875322795499328,N301_v1_sigma4_R3/tiles/tile000863_t0-9_x62-93_y155-186_z117-126.score.json
local_ring,37,EDGE_yz,1,899,0,9,62,93,186,217,135,144,50705,0.0004651510754688365,0.022431293738397064,0.02073670296923659,0.008991354855721242,N301_v1_sigma4_R3/tiles/tile000899_t0-9_x62-93_y186-217_z135-144.score.json
local_ring,38,CORNER_4D,1,4299,9,18,62,93,186,217,135,144,76380,0.00046515841978978303,0.022444088752505767,0.020725208535715245,0.013797054189539153,N301_v1_sigma4_R3/tiles/tile004299_t9-18_x62-93_y186-217_z135-144.score.json
local_ring,39,FACE_y,1,898,0,9,62,93,186,217,126,135,51542,0.00045872089658388973,0.024166721908971695,0.01898151095178504,0.010738296973168311,N301_v1_sigma4_R3/tiles/tile000898_t0-9_x62-93_y186-217_z126-135.score.json
local_ring,40,EDGE_ty,1,4298,9,18,62,93,186,217,126,135,77476,0.00045858362394409283,0.024172565293625742,0.018971243571943953,0.016379419746751726,N301_v1_sigma4_R3/tiles/tile004298_t9-18_x62-93_y186-217_z126-135.score.json
local_ring,41,CORNER_4D,1,4297,9,18,62,93,186,217,117,126,77841,0.0004562186574529718,0.02669531809468827,0.0170898378447773,0.02037529422132625,N301_v1_sigma4_R3/tiles/tile004297_t9-18_x62-93_y186-217_z117-126.score.json
local_ring,42,EDGE_yz,1,897,0,9,62,93,186,217,117,126,51893,0.00045560651040802216,0.026673185740171745,0.017081068412531084,0.013495937789244017,N301_v1_sigma4_R3/tiles/tile000897_t0-9_x62-93_y186-217_z117-126.score.json
local_ring,43,CORNER_4D,1,1237,0,9,93,124,186,217,117,126,33139,0.0002736042982878252,0.02000490529986008,0.01367686045930639,0.0006240951889151736,N301_v1_sigma4_R3/tiles/tile001237_t0-9_x93-124_y186-217_z117-126.score.json
local_ring,44,CORNER_4D,1,4637,9,18,93,124,186,217,117,126,50650,0.0002738535790490597,0.021430674964203884,0.012778579279769919,0.0010500656863130326,N301_v1_sigma4_R3/tiles/tile004637_t9-18_x93-124_y186-217_z117-126.score.json
local_ring,45,CORNER_4D,1,1169,0,9,93,124,124,155,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001169_t0-9_x93-124_y124-155_z117-126.score.json
local_ring,46,EDGE_xy,1,1170,0,9,93,124,124,155,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001170_t0-9_x93-124_y124-155_z126-135.score.json
local_ring,47,CORNER_4D,1,1171,0,9,93,124,124,155,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001171_t0-9_x93-124_y124-155_z135-144.score.json
local_ring,48,FACE_x,1,1204,0,9,93,124,155,186,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001204_t0-9_x93-124_y155-186_z126-135.score.json
local_ring,49,EDGE_xz,1,1205,0,9,93,124,155,186,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile001205_t0-9_x93-124_y155-186_z135-144.score.json
local_ring,50,CORNER_4D,1,4569,9,18,93,124,124,155,117,126,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004569_t9-18_x93-124_y124-155_z117-126.score.json
local_ring,51,CORNER_4D,1,4570,9,18,93,124,124,155,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004570_t9-18_x93-124_y124-155_z126-135.score.json
local_ring,52,CORNER_4D,1,4571,9,18,93,124,124,155,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004571_t9-18_x93-124_y124-155_z135-144.score.json
local_ring,53,EDGE_tx,1,4604,9,18,93,124,155,186,126,135,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004604_t9-18_x93-124_y155-186_z126-135.score.json
local_ring,54,CORNER_4D,1,4605,9,18,93,124,155,186,135,144,0,nan,nan,nan,nan,N301_v1_sigma4_R3/tiles/tile004605_t9-18_x93-124_y155-186_z135-144.score.json
local_ring,55,RING2,2,7632,18,27,62,93,124,155,144,153,40764,0.00011975640431958665,0.0007401009037320094,0.16181091485729418,2.766163891619556e-05,N301_v1_sigma4_R3/tiles/tile007632_t18-27_x62-93_y124-155_z144-153.score.json
local_ring,56,RING2,2,4232,9,18,62,93,124,155,144,153,38937,8.698878881209006e-05,0.0005672065273955662,0.15336351859615435,2.0315484464119223e-05,N301_v1_sigma4_R3/tiles/tile004232_t9-18_x62-93_y124-155_z144-153.score.json
local_ring,57,RING2,2,832,0,9,62,93,124,155,144,153,24876,6.14218532427818e-05,0.00042965566563049493,0.14295599512844495,1.0401457336131164e-05,N301_v1_sigma4_R3/tiles/tile000832_t0-9_x62-93_y124-155_z144-153.score.json
local_ring,58,RING2,2,492,0,9,31,62,124,155,144,153,51894,0.00047109606398014714,0.0035063338457813477,0.1343557358484125,0.0006564279481998515,N301_v1_sigma4_R3/tiles/tile000492_t0-9_x31-62_y124-155_z144-153.score.json
local_ring,59,RING2,2,7292,18,27,31,62,124,155,144,153,77841,0.00047102712302373096,0.0035063397918523365,0.13433584620585096,0.0009726091855847829,N301_v1_sigma4_R3/tiles/tile007292_t18-27_x31-62_y124-155_z144-153.score.json
local_ring,60,RING2,2,3892,9,18,31,62,124,155,144,153,77841,0.0004696379714909357,0.0035052381435643895,0.13398175880095053,0.0009799430164282763,N301_v1_sigma4_R3/tiles/tile003892_t9-18_x31-62_y124-155_z144-153.score.json
local_ring,61,RING2,2,4980,9,18,124,155,186,217,144,153,8740,6.617850125064575e-07,4.973993616480609e-06,0.13304902730749965,5.035173893561604e-07,N301_v1_sigma4_R3/tiles/tile004980_t9-18_x124-155_y186-217_z144-153.score.json
local_ring,62,RING2,2,1580,0,9,124,155,186,217,144,153,5798,6.909003252196346e-07,5.206769658103387e-06,0.13269270019355942,3.3582624327880284e-07,N301_v1_sigma4_R3/tiles/tile001580_t0-9_x124-155_y186-217_z144-153.score.json
local_ring,63,RING2,2,8380,18,27,124,155,186,217,144,153,8728,7.15646804591608e-07,5.405123728189308e-06,0.1324015583323837,5.053916912287068e-07,N301_v1_sigma4_R3/tiles/tile008380_t18-27_x124-155_y186-217_z144-153.score.json
local_ring,64,RING2,2,7631,18,27,62,93,124,155,135,144,43097,0.0001819044506679024,0.0014149329859997658,0.12856047068502827,5.211544041606197e-05,N301_v1_sigma4_R3/tiles/tile007631_t18-27_x62-93_y124-155_z135-144.score.json
local_ring,65,RING2,2,4979,9,18,124,155,186,217,135,144,11072,1.2734360417921098e-06,1.0310701940963501e-05,0.1235062412902134,8.850103707908175e-07,N301_v1_sigma4_R3/tiles/tile004979_t9-18_x124-155_y186-217_z135-144.score.json
local_ring,66,RING2,2,1579,0,9,124,155,186,217,135,144,7375,1.3280994732043638e-06,1.0782732142102952e-05,0.12316910553852867,5.910325331510522e-07,N301_v1_sigma4_R3/tiles/tile001579_t0-9_x124-155_y186-217_z135-144.score.json
local_ring,67,RING2,2,8379,18,27,124,155,186,217,135,144,11080,1.3745127478693632e-06,1.1184599555669741e-05,0.1228933357003908,8.886204558932826e-07,N301_v1_sigma4_R3/tiles/tile008379_t18-27_x124-155_y186-217_z135-144.score.json
local_ring,68,RING2,2,4978,9,18,124,155,186,217,126,135,16793,4.146922286286734e-06,3.8233969296401584e-05,0.10846172559638019,3.0034534426381415e-06,N301_v1_sigma4_R3/tiles/tile004978_t9-18_x124-155_y186-217_z126-135.score.json
local_ring,69,RING2,2,1578,0,9,124,155,186,217,126,135,11207,4.315893284931358e-06,3.991174991484348e-05,0.10813590719875314,2.006144925016008e-06,N301_v1_sigma4_R3/tiles/tile001578_t0-9_x124-155_y186-217_z126-135.score.json
local_ring,70,RING2,2,8378,18,27,124,155,186,217,126,135,16811,4.459039474581562e-06,4.1337647495657495e-05,0.10786872850105904,3.014655871188174e-06,N301_v1_sigma4_R3/tiles/tile008378_t18-27_x124-155_y186-217_z126-135.score.json
local_ring,71,RING2,2,1476,0,9,124,155,93,124,126,135,4,5.547876998914305e-08,5.240710974178556e-07,0.10586115178358782,7.650805236167117e-11,N301_v1_sigma4_R3/tiles/tile001476_t0-9_x124-155_y93-124_z126-135.score.json
local_ring,72,RING2,2,8276,18,27,124,155,93,124,126,135,8,5.7612555898005803e-08,5.454200131458266e-07,0.10562970648200652,1.5611043349594705e-10,N301_v1_sigma4_R3/tiles/tile008276_t18-27_x124-155_y93-124_z126-135.score.json
local_ring,73,RING2,2,7291,18,27,31,62,124,155,135,144,77841,0.0004650030839757215,0.004437652205782584,0.10478583323176806,0.0015067248494306767,N301_v1_sigma4_R3/tiles/tile007291_t18-27_x31-62_y124-155_z135-144.score.json
local_ring,74,RING2,2,4875,9,18,124,155,93,124,117,126,4011,3.6582032283717833e-07,3.99802758787016e-06,0.09150019973525472,1.615132440250344e-07,N301_v1_sigma4_R3/tiles/tile004875_t9-18_x124-155_y93-124_z117-126.score.json
local_ring,75,RING2,2,1475,0,9,124,155,93,124,117,126,2668,3.8207180620788276e-07,4.186390693622663e-06,0.09126520532111629,1.0783007518045534e-07,N301_v1_sigma4_R3/tiles/tile001475_t0-9_x124-155_y93-124_z117-126.score.json
local_ring,76,RING2,2,8275,18,27,124,155,93,124,117,126,4022,3.9589031658144483e-07,4.346943356236129e-06,0.09107326324220448,1.6252171591889025e-07,N301_v1_sigma4_R3/tiles/tile008275_t18-27_x124-155_y93-124_z117-126.score.json
local_ring,77,RING2,2,4977,9,18,124,155,186,217,117,126,26368,2.098777095629404e-05,0.00023381455076402772,0.08976246725326985,1.7470775395834912e-05,N301_v1_sigma4_R3/tiles/tile004977_t9-18_x124-155_y186-217_z117-126.score.json
local_ring,78,RING2,2,1577,0,9,124,155,186,217,117,126,17568,2.1754303248820988e-05,0.0002433562481681396,0.08939282805588995,1.166609657696262e-05,N301_v1_sigma4_R3/tiles/tile001577_t0-9_x124-155_y186-217_z117-126.score.json
local_ring,79,RING2,2,8377,18,27,124,155,186,217,117,126,26378,2.2400457718720513e-05,0.00025144028450858354,0.08908857927241097,1.7528366785394102e-05,N301_v1_sigma4_R3/tiles/tile008377_t18-27_x124-155_y186-217_z117-126.score.json
local_ring,80,RING2,2,1138,0,9,93,124,93,124,144,153,5887,4.456876400296714e-06,5.0253889286542715e-05,0.08868719344057223,9.334588885276128e-07,N301_v1_sigma4_R3/tiles/tile001138_t0-9_x93-124_y93-124_z144-153.score.json
local_ring,81,RING2,2,4538,9,18,93,124,93,124,144,153,9483,5.4776606823134255e-06,6.274558079163448e-05,0.08729954545330675,1.6926780797588197e-06,N301_v1_sigma4_R3/tiles/tile004538_t9-18_x93-124_y93-124_z144-153.score.json
local_ring,82,RING2,2,866,0,9,62,93,155,186,144,153,28884,0.00022302442242591635,0.0025866410083242083,0.08622163713796753,7.718678455432202e-05,N301_v1_sigma4_R3/tiles/tile000866_t0-9_x62-93_y155-186_z144-153.score.json
local_ring,83,RING2,2,7938,18,27,93,124,93,124,144,153,10299,6.737155200532357e-06,7.845338843501414e-05,0.08587462358127455,2.1245837225707854e-06,N301_v1_sigma4_R3/tiles/tile007938_t18-27_x93-124_y93-124_z144-153.score.json
local_ring,84,RING2,2,1137,0,9,93,124,93,124,135,144,7109,8.073963782453546e-06,9.954139163780925e-05,0.08111162250806604,1.520770366952177e-06,N301_v1_sigma4_R3/tiles/tile001137_t0-9_x93-124_y93-124_z135-144.score.json
local_ring,85,RING2,2,4537,9,18,93,124,93,124,135,144,11396,9.848605338540488e-06,0.0001235566491053414,0.07970922981363639,2.745024635162342e-06,N301_v1_sigma4_R3/tiles/tile004537_t9-18_x93-124_y93-124_z135-144.score.json
local_ring,86,RING2,2,4266,9,18,62,93,155,186,144,153,44790,0.00025009208806786587,0.003138509997336339,0.07968497416930952,0.0001450006659240941,N301_v1_sigma4_R3/tiles/tile004266_t9-18_x62-93_y155-186_z144-153.score.json
local_ring,87,RING2,2,4874,9,18,124,155,93,124,108,117,18164,4.055131652494415e-06,5.111090361182896e-05,0.07933985443285936,3.2073400978143687e-06,N301_v1_sigma4_R3/tiles/tile004874_t9-18_x124-155_y93-124_z108-117.score.json
local_ring,88,RING2,2,1474,0,9,124,155,93,124,108,117,12102,4.218656085438418e-06,5.3331492701797636e-05,0.07910253157598607,2.1419315472209566e-06,N301_v1_sigma4_R3/tiles/tile001474_t0-9_x124-155_y93-124_z108-117.score.json
local_ring,89,RING2,2,8274,18,27,124,155,93,124,108,117,18174,4.357125450244918e-06,5.521791900336993e-05,0.07890781704357609,3.2190815056716306e-06,N301_v1_sigma4_R3/tiles/tile008274_t18-27_x124-155_y93-124_z108-117.score.json
local_ring,90,RING2,2,7937,18,27,93,124,93,124,135,144,12334,1.2015816615348055e-05,0.00015354127230733818,0.07825789401625133,3.427250737012677e-06,N301_v1_sigma4_R3/tiles/tile007937_t18-27_x93-124_y93-124_z135-144.score.json
local_ring,91,RING2,2,7326,18,27,31,62,155,186,144,153,77841,0.00046855301242728926,0.006203606717326211,0.07552912906594411,0.0021862023378746227,N301_v1_sigma4_R3/tiles/tile007326_t18-27_x31-62_y155-186_z144-153.score.json
local_ring,92,RING2,2,526,0,9,31,62,155,186,144,153,51894,0.00046854807665951326,0.006204883759288228,0.07551278877031874,0.0015055706027816843,N301_v1_sigma4_R3/tiles/tile000526_t0-9_x31-62_y155-186_z144-153.score.json
local_ring,93,RING2,2,3926,9,18,31,62,155,186,144,153,77841,0.0004683674664135198,0.006205048798584071,0.07548167333033651,0.002229153398464285,N301_v1_sigma4_R3/tiles/tile003926_t9-18_x31-62_y155-186_z144-153.score.json
local_ring,94,RING2,2,7290,18,27,31,62,124,155,126,135,77841,0.00044604461572520936,0.006165621201210822,0.07234382411258315,0.00274719613210141,N301_v1_sigma4_R3/tiles/tile007290_t18-27_x31-62_y124-155_z126-135.score.json
local_ring,95,RING2,2,7630,18,27,62,93,124,155,126,135,48977,0.0002599793214263669,0.0036587128124829504,0.0710575917681646,0.0001794156773316691,N301_v1_sigma4_R3/tiles/tile007630_t18-27_x62-93_y124-155_z126-135.score.json
local_ring,96,RING2,2,7666,18,27,62,93,155,186,144,153,46607,0.00026133055545289477,0.003732453621933798,0.07001575422590206,0.00018796709011038396,N301_v1_sigma4_R3/tiles/tile007666_t18-27_x62-93_y155-186_z144-153.score.json
local_ring,97,RING2,2,1240,0,9,93,124,186,217,144,153,19341,0.00013869424396909316,0.0019960438435610937,0.06948456789488758,4.730469710980698e-05,N301_v1_sigma4_R3/tiles/tile001240_t0-9_x93-124_y186-217_z144-153.score.json
local_ring,98,RING2,2,1136,0,9,93,124,93,124,126,135,10757,2.309699764942207e-05,0.000335460289608641,0.0688516595402925,4.6539870279239786e-06,N301_v1_sigma4_R3/tiles/tile001136_t0-9_x93-124_y93-124_z126-135.score.json
local_ring,99,RING2,2,4536,9,18,93,124,93,124,126,135,17033,2.7668389910519514e-05,0.0004111785231177827,0.06729045500898855,8.319133767352502e-06,N301_v1_sigma4_R3/tiles/tile004536_t9-18_x93-124_y93-124_z126-135.score.json
local_ring,100,RING2,2,4640,9,18,93,124,186,217,144,153,29839,0.00015681518481953927,0.0023764474681622805,0.06598722964442605,8.279429317394943e-05,N301_v1_sigma4_R3/tiles/tile004640_t9-18_x93-124_y186-217_z144-153.score.json
local_ring,101,RING2,2,7936,18,27,93,124,93,124,126,135,18155,3.310143222702729e-05,0.0005041852183547532,0.06565331751502593,1.0269012448825627e-05,N301_v1_sigma4_R3/tiles/tile007936_t18-27_x93-124_y93-124_z126-135.score.json
local_ring,102,RING2,2,7325,18,27,31,62,155,186,135,144,77841,0.0004633457928890562,0.0071336019109476696,0.0649525721610533,0.002671527590084982,N301_v1_sigma4_R3/tiles/tile007325_t18-27_x31-62_y155-186_z135-144.score.json
local_ring,103,RING2,2,4976,9,18,124,155,186,217,108,117,40763,0.0001279801921864436,0.002009050018022988,0.06370184467203206,0.00015759491230430832,N301_v1_sigma4_R3/tiles/tile004976_t9-18_x124-155_y186-217_z108-117.score.json
local_ring,104,RING2,2,1576,0,9,124,155,186,217,108,117,27168,0.0001313261776979659,0.0020794877887617084,0.06315313723297597,0.00010521186506037918,N301_v1_sigma4_R3/tiles/tile001576_t0-9_x124-155_y186-217_z108-117.score.json
local_ring,105,RING2,2,8376,18,27,124,155,186,217,108,117,40773,0.00013410233993616264,0.0021387640792231224,0.0627008566484217,0.00015804164478483489,N301_v1_sigma4_R3/tiles/tile008376_t18-27_x124-155_y186-217_z108-117.score.json
local_ring,106,RING2,2,8040,18,27,93,124,186,217,144,153,30909,0.00017595163371496997,0.002824341436413163,0.062298287114472876,9.960711612884693e-05,N301_v1_sigma4_R3/tiles/tile008040_t18-27_x93-124_y186-217_z144-153.score.json
local_ring,107,RING2,2,1168,0,9,93,124,124,155,108,117,501,1.0988447524789532e-07,1.851486209699788e-06,0.05934933496788653,9.916260031777688e-09,N301_v1_sigma4_R3/tiles/tile001168_t0-9_x93-124_y124-155_z108-117.score.json
local_ring,108,RING2,2,4568,9,18,93,124,124,155,108,117,1004,1.3886300019128597e-07,2.3672383727396836e-06,0.05866033678331059,2.1177486905064006e-08,N301_v1_sigma4_R3/tiles/tile004568_t9-18_x93-124_y124-155_z108-117.score.json
local_ring,109,RING2,2,7968,18,27,93,124,124,155,108,117,1405,1.7582551247248713e-07,3.032600969963982e-06,0.05797845289041618,3.174202611691792e-08,N301_v1_sigma4_R3/tiles/tile007968_t18-27_x93-124_y124-155_z108-117.score.json
local_ring,110,RING2,2,1202,0,9,93,124,155,186,108,117,3180,9.114891138205702e-07,1.645788421650428e-05,0.05538312834322358,1.6471567537068652e-07,N301_v1_sigma4_R3/tiles/tile001202_t0-9_x93-124_y155-186_z108-117.score.json
local_ring,111,RING2,2,4602,9,18,93,124,155,186,108,117,5453,1.1343698949800323e-06,2.072683079105874e-05,0.05472953904122107,3.088750456083059e-07,N301_v1_sigma4_R3/tiles/tile004602_t9-18_x93-124_y155-186_z108-117.score.json
local_ring,112,RING2,2,8002,18,27,93,124,155,186,108,117,6363,1.4139405230732665e-06,2.6147835806864066e-05,0.05407485856638633,4.020235235604299e-07,N301_v1_sigma4_R3/tiles/tile008002_t18-27_x93-124_y155-186_z108-117.score.json
local_ring,113,RING2,2,1135,0,9,93,124,93,124,117,126,18271,8.77937141395863e-05,0.0016997835848111297,0.05164993645314055,2.4288683951950206e-05,N301_v1_sigma4_R3/tiles/tile001135_t0-9_x93-124_y93-124_z117-126.score.json
local_ring,114,RING2,2,8003,18,27,93,124,155,186,117,126,654,9.232111563439061e-08,1.803338993754835e-06,0.05119454298615456,1.2295334352786346e-08,N301_v1_sigma4_R3/tiles/tile008003_t18-27_x93-124_y155-186_z117-126.score.json
local_ring,115,RING2,2,7324,18,27,31,62,155,186,126,135,77797,0.0004439409102886099,0.008864516081890605,0.050080670640954734,0.0037056721319987246,N301_v1_sigma4_R3/tiles/tile007324_t18-27_x31-62_y155-186_z126-135.score.json
local_ring,116,RING2,2,4535,9,18,93,124,93,124,117,126,28491,0.00010060500606392077,0.0020310914820351666,0.04953248386582465,4.2799344811091736e-05,N301_v1_sigma4_R3/tiles/tile004535_t9-18_x93-124_y93-124_z117-126.score.json
local_ring,117,RING2,2,8039,18,27,93,124,186,217,135,144,33724,0.00022891569237575276,0.004658149468307695,0.0491430543251584,0.00014686492602049878,N301_v1_sigma4_R3/tiles/tile008039_t18-27_x93-124_y186-217_z135-144.score.json
local_ring,118,RING2,2,7665,18,27,62,93,155,186,135,144,49105,0.00026100929338554674,0.005449547448640899,0.04789559056883553,0.00028376871880336026,N301_v1_sigma4_R3/tiles/tile007665_t18-27_x62-93_y155-186_z135-144.score.json
local_ring,119,RING2,2,7289,18,27,31,62,124,155,117,126,77813,0.00041530951911698984,0.00868291382905924,0.0478306622976111,0.004392643747846888,N301_v1_sigma4_R3/tiles/tile007289_t18-27_x31-62_y124-155_z117-126.score.json
local_ring,120,RING2,2,7935,18,27,93,124,93,124,117,126,29790,0.00011461055171456055,0.00242335259460875,0.04729421214623719,5.192272077862247e-05,N301_v1_sigma4_R3/tiles/tile007935_t18-27_x93-124_y93-124_z117-126.score.json
local_ring,121,RING2,2,7394,18,27,31,62,217,248,144,153,14382,9.522839462635399e-06,0.00021516124687324028,0.04425908290188366,5.940354281170346e-06,N301_v1_sigma4_R3/tiles/tile007394_t18-27_x31-62_y217-248_z144-153.score.json
local_ring,122,RING2,2,7393,18,27,31,62,217,248,135,144,13362,8.436946406313329e-06,0.0001921380465097709,0.043910857633728886,4.56049353829523e-06,N301_v1_sigma4_R3/tiles/tile007393_t18-27_x31-62_y217-248_z135-144.score.json
local_ring,123,RING2,2,3994,9,18,31,62,217,248,144,153,15597,1.2443763178646855e-05,0.00028574296790233994,0.043548799363278934,7.962807787361125e-06,N301_v1_sigma4_R3/tiles/tile003994_t9-18_x31-62_y217-248_z144-153.score.json
local_ring,124,RING2,2,3993,9,18,31,62,217,248,135,144,14454,1.1050430198770078e-05,0.0002552742445938416,0.04328846498538093,6.11288371185435e-06,N301_v1_sigma4_R3/tiles/tile003993_t9-18_x31-62_y217-248_z135-144.score.json
local_ring,125,RING2,2,594,0,9,31,62,217,248,144,153,10931,1.4803266605456489e-05,0.0003445101732200447,0.04296902604383001,6.748288880178769e-06,N301_v1_sigma4_R3/tiles/tile000594_t0-9_x31-62_y217-248_z144-153.score.json
